0,9.3625
1,7.90625
2,7.90625
3,7.90625
4,7.90625
5,7.90625
6,7.90625
7,7.90625
8,7.90625
9,7.90625
10,7.90625
11,7.90625
12,7.90625
13,7.90625
14,7.90625
15,7.90625
16,7.90625
17,7.90625
18,7.90625
19,7.90625
20,7.90625
21,5.896875
22,5.896875
23,5.896875
24,5.896875
25,5.896875
26,5.896875
27,5.896875
28,5.896875
29,5.896875
30,5.896875
31,5.896875
32,5.896875
33,5.896875
34,5.896875
35,5.896875
36,5.896875
37,5.896875
38,5.896875
39,5.896875
40,5.896875
41,6.446875
42,6.446875
43,6.446875
44,6.446875
45,6.446875
46,6.446875
47,6.446875
48,6.446875
49,6.446875
50,6.446875
51,6.446875
52,6.446875
53,6.446875
54,6.446875
55,6.446875
56,6.446875
57,6.446875
58,6.446875
59,6.446875
60,6.446875
61,5.946875
62,5.946875
63,5.946875
64,5.946875
65,5.946875
66,5.946875
67,5.946875
68,5.946875
69,5.946875
70,5.946875
71,5.946875
72,5.946875
73,5.946875
74,5.946875
75,5.946875
76,5.946875
77,5.946875
78,5.946875
79,5.946875
80,5.946875
81,5.9375
82,5.9375
83,5.9375
84,5.9375
85,5.9375
86,5.9375
87,5.9375
88,5.9375
89,5.9375
90,5.9375
91,5.9375
92,5.9375
93,5.9375
94,5.9375
95,5.9375
96,5.9375
97,5.9375
98,5.9375
99,5.9375
100,5.9375
101,5.80625
102,5.80625
103,5.80625
104,5.80625
105,5.80625
106,5.80625
107,5.80625
108,5.80625
109,5.80625
110,5.80625
111,5.80625
112,5.80625
113,5.80625
114,5.80625
115,5.80625
116,5.80625
117,5.80625
118,5.80625
119,5.80625
120,5.80625
121,5.121875
122,5.121875
123,5.121875
124,5.121875
125,5.121875
126,5.121875
127,5.121875
128,5.121875
129,5.121875
130,5.121875
131,5.121875
132,5.121875
133,5.121875
134,5.121875
135,5.121875
136,5.121875
137,5.121875
138,5.121875
139,5.121875
140,5.121875
141,5.275
142,5.275
143,5.275
144,5.275
145,5.275
146,5.275
147,5.275
148,5.275
149,5.275
150,5.275
151,5.275
152,5.275
153,5.275
154,5.275
155,5.275
156,5.275
157,5.275
158,5.275
159,5.275
160,5.275
161,5.2875
162,5.2875
163,5.2875
164,5.2875
165,5.2875
166,5.2875
167,5.2875
168,5.2875
169,5.2875
170,5.2875
171,5.2875
172,5.2875
173,5.2875
174,5.2875
175,5.2875
176,5.2875
177,5.2875
178,5.2875
179,5.2875
180,5.2875
181,5.384375
182,5.384375
183,5.384375
184,5.384375
185,5.384375
186,5.384375
187,5.384375
188,5.384375
189,5.384375
190,5.384375
191,5.384375
192,5.384375
193,5.384375
194,5.384375
195,5.384375
196,5.384375
197,5.384375
198,5.384375
199,5.384375
200,5.384375
201,5.834375
202,5.834375
203,5.834375
204,5.834375
205,5.834375
206,5.834375
207,5.834375
208,5.834375
209,5.834375
210,5.834375
211,5.834375
212,5.834375
213,5.834375
214,5.834375
215,5.834375
216,5.834375
217,5.834375
218,5.834375
219,5.834375
220,5.834375
221,5.096875
222,5.096875
223,5.096875
224,5.096875
225,5.096875
226,5.096875
227,5.096875
228,5.096875
229,5.096875
230,5.096875
231,5.096875
232,5.096875
233,5.096875
234,5.096875
235,5.096875
236,5.096875
237,5.096875
238,5.096875
239,5.096875
240,5.096875
241,5.190625
242,5.190625
243,5.190625
244,5.190625
245,5.190625
246,5.190625
247,5.190625
248,5.190625
249,5.190625
250,5.190625
251,5.190625
252,5.190625
253,5.190625
254,5.190625
255,5.190625
256,5.190625
257,5.190625
258,5.190625
259,5.190625
260,5.190625
261,5.715625
262,5.715625
263,5.715625
264,5.715625
265,5.715625
266,5.715625
267,5.715625
268,5.715625
269,5.715625
270,5.715625
271,5.715625
272,5.715625
273,5.715625
274,5.715625
275,5.715625
276,5.715625
277,5.715625
278,5.715625
279,5.715625
280,5.715625
281,5.703125
282,5.703125
283,5.703125
284,5.703125
285,5.703125
286,5.703125
287,5.703125
288,5.703125
289,5.703125
290,5.703125
291,5.703125
292,5.703125
293,5.703125
294,5.703125
295,5.703125
296,5.703125
297,5.703125
298,5.703125
299,5.703125
300,5.703125
301,5.375
302,5.375
303,5.375
304,5.375
305,5.375
306,5.375
307,5.375
308,5.375
309,5.375
310,5.375
311,5.375
312,5.375
313,5.375
314,5.375
315,5.375
316,5.375
317,5.375
318,5.375
319,5.375
320,5.375
321,6.340625
322,6.340625
323,6.340625
324,6.340625
325,6.340625
326,6.340625
327,6.340625
328,6.340625
329,6.340625
330,6.340625
331,6.340625
332,6.340625
333,6.340625
334,6.340625
335,6.340625
336,6.340625
337,6.340625
338,6.340625
339,6.340625
340,6.340625
341,6.075
342,6.075
343,6.075
344,6.075
345,6.075
346,6.075
347,6.075
348,6.075
349,6.075
350,6.075
351,6.075
352,6.075
353,6.075
354,6.075
355,6.075
356,6.075
357,6.075
358,6.075
359,6.075
360,6.075
361,6.3625
362,6.3625
363,6.3625
364,6.3625
365,6.3625
366,6.3625
367,6.3625
368,6.3625
369,6.3625
370,6.3625
371,6.3625
372,6.3625
373,6.3625
374,6.3625
375,6.3625
376,6.3625
377,6.3625
378,6.3625
379,6.3625
380,6.3625
381,6.303125
382,6.303125
383,6.303125
384,6.303125
385,6.303125
386,6.303125
387,6.303125
388,6.303125
389,6.303125
390,6.303125
391,6.303125
392,6.303125
393,6.303125
394,6.303125
395,6.303125
396,6.303125
397,6.303125
398,6.303125
399,6.303125
400,6.303125
401,6.509375
402,6.509375
403,6.509375
404,6.509375
405,6.509375
406,6.509375
407,6.509375
408,6.509375
409,6.509375
410,6.509375
411,6.509375
412,6.509375
413,6.509375
414,6.509375
415,6.509375
416,6.509375
417,6.509375
418,6.509375
419,6.509375
420,6.509375
421,6.69375
422,6.69375
423,6.69375
424,6.69375
425,6.69375
426,6.69375
427,6.69375
428,6.69375
429,6.69375
430,6.69375
431,6.69375
432,6.69375
433,6.69375
434,6.69375
435,6.69375
436,6.69375
437,6.69375
438,6.69375
439,6.69375
440,6.69375
441,7.509375
442,7.509375
443,7.509375
444,7.509375
445,7.509375
446,7.509375
447,7.509375
448,7.509375
449,7.509375
450,7.509375
451,7.509375
452,7.509375
453,7.509375
454,7.509375
455,7.509375
456,7.509375
